  0.9.10 # v: lpa-ouput version
5.17E+13 # d: dislocation density [m^-2]
    real # t: A(L) transformation
       W # m: model function
      F1 # f: filter
# j Lmax[nm]    error          density[nm-2]     cut-off-radius[nm]
  2     34.5  3.9e-04  4.388051592277860e-05  2.323575854913826e+02
  2     36.0  4.4e-04  4.357346364332370e-05  2.387397133257380e+02
  2     37.5  4.8e-04  4.327978351423401e-05  2.450373803544013e+02
  2     39.0  5.4e-04  4.296530041800767e-05  2.520031496689890e+02
  2     40.5  6.1e-04  4.263108036965355e-05  2.596761835535805e+02
  2     42.0  7.0e-04  4.226311381851535e-05  2.684709342835548e+02
  2     43.5  8.1e-04  4.184243898718473e-05  2.790102127121277e+02
  2     45.0  9.5e-04  4.138570949108914e-05  2.910912915049153e+02
  2     46.5  1.1e-03  4.089153832844493e-05  3.049810940329670e+02
  2     48.0  1.3e-03  4.035423416390458e-05  3.211452229486347e+02
  2     49.5  1.5e-03  3.977574508208478e-05  3.399193260828523e+02
  2     51.0  1.7e-03  3.914834828810486e-05  3.620781281233320e+02
  2     52.5  2.0e-03  3.845280003806095e-05  3.891202029141328e+02
  2     54.0  2.4e-03  3.767759821298399e-05  4.227895206669774e+02
  2     55.5  2.8e-03  3.683124988665278e-05  4.645250939191405e+02
  2     57.0  3.2e-03  3.590717174063578e-05  5.171809794221242e+02
  2     58.5  3.7e-03  3.489372771519494e-05  5.853347011331721e+02
  2     60.0  4.3e-03  3.379865930015537e-05  6.743537710906591e+02
  2     61.5  5.0e-03  3.262202384623660e-05  7.930655164293555e+02
  2     63.0  5.7e-03  3.136282025759191e-05  9.555944845347899e+02
  2     64.5  6.5e-03  3.002305673409509e-05  1.184720332995700e+03
  2     66.0  7.4e-03  2.860901366818865e-05  1.518276818314693e+03
  2     67.5  8.3e-03  2.712894787039785e-05  2.022447366007147e+03
  2     69.0  9.3e-03  2.557161280612035e-05  2.832656068417128e+03
  2     70.5  1.0e-02  2.394292928927776e-05  4.219855916576948e+03
  2     72.0  1.2e-02  2.224305482640233e-05  6.803333940518765e+03
  2     73.5  1.3e-02  2.047194969431179e-05  1.216725397384375e+04
  2     75.0  1.4e-02  1.863176240036770e-05  2.500705347631627e+04
  3      4.5  1.5e-05  4.752318366533515e-05  1.096429194970506e+02
  3      6.0  1.1e-05  4.770430167761224e-05  1.076355053622783e+02
  3      7.5  7.4e-05  4.954333017176194e-05  9.071223510166564e+01
  3      9.0  6.4e-05  4.939984318495020e-05  9.183863555668525e+01
  3     10.5  7.6e-05  4.884175493858134e-05  9.624925839310595e+01
  3     12.0  1.0e-04  4.820515841330285e-05  1.014963770067437e+02
  3     13.5  1.5e-04  4.749825051696235e-05  1.076537978245219e+02
  3     15.0  1.7e-04  4.697383768585159e-05  1.124630139284291e+02
  3     16.5  1.9e-04  4.656045968904449e-05  1.163921500284771e+02
  3     18.0  2.2e-04  4.617720195638684e-05  1.201423371711851e+02
  3     19.5  2.6e-04  4.576836027653365e-05  1.242669539530424e+02
  3     21.0  3.2e-04  4.528841211970882e-05  1.292981502044811e+02
  3     22.5  4.3e-04  4.468161505306947e-05  1.360033099549269e+02
  3     24.0  5.7e-04  4.400352274738437e-05  1.440192974023779e+02
  3     25.5  7.5e-04  4.323114173738412e-05  1.539184634193420e+02
  3     27.0  9.5e-04  4.241722430409193e-05  1.653646273977991e+02
  3     28.5  1.2e-03  4.153067282134029e-05  1.792015863984179e+02
  3     30.0  1.4e-03  4.058842967419782e-05  1.957392224543272e+02
  3     31.5  1.7e-03  3.960195991777759e-05  2.154478175558610e+02
  3     33.0  2.1e-03  3.856327243443561e-05  2.393797785486357e+02
  3     34.5  2.4e-03  3.747111987301646e-05  2.688390437155823e+02
  3     36.0  2.9e-03  3.628302081595317e-05  3.071304574722435e+02
  3     37.5  3.4e-03  3.496961560501169e-05  3.592113250791296e+02
  3     39.0  4.1e-03  3.352449484004991e-05  4.323699799592613e+02
  3     40.5  4.9e-03  3.195285783915202e-05  5.384563652231005e+02
  3     42.0  5.8e-03  3.024804529730032e-05  7.001184174349722e+02
  3     43.5  6.8e-03  2.839114330251228e-05  9.646608967652878e+02
  3     45.0  8.1e-03  2.639459107880364e-05  1.429916805556226e+03
  3     46.5  9.5e-03  2.424160928895735e-05  2.347385204124352e+03
  3     48.0  1.1e-02  2.195912273848152e-05  4.408439294000762e+03
  3     49.5  1.3e-02  1.952863657558096e-05  1.012579464676645e+04
  3     51.0  1.5e-02  1.697718620260286e-05  3.127100746640165e+04
  3     52.5  1.7e-02  1.497455777973866e-05  1.000000000000000e+05
  4      4.5  6.2e-05  4.926526721578251e-05  6.889623396975357e+01
  4      6.0  5.2e-05  4.993119326057275e-05  6.496365694600485e+01
  4      7.5  4.3e-05  4.978698242280901e-05  6.574174843465521e+01
  4      9.0  9.7e-05  4.894810073572194e-05  7.032953545711214e+01
  4     10.5  1.6e-04  4.808849018911188e-05  7.534065326950548e+01
  4     12.0  2.5e-04  4.710364780946773e-05  8.155282441104049e+01
  4     13.5  3.1e-04  4.634003926561610e-05  8.676089910064466e+01
  4     15.0  3.4e-04  4.583407945506506e-05  9.039861454603906e+01
  4     16.5  4.3e-04  4.514548850905946e-05  9.561065533822368e+01
  4     18.0  6.1e-04  4.427006352300539e-05  1.027738534807496e+02
  4     19.5  8.7e-04  4.320581570102443e-05  1.124578398193989e+02
  4     21.0  1.2e-03  4.194535882433500e-05  1.256160823877689e+02
  4     22.5  1.6e-03  4.058441343632866e-05  1.423783232423458e+02
  4     24.0  2.1e-03  3.909957690917339e-05  1.645322590478717e+02
  4     25.5  2.6e-03  3.751576227146293e-05  1.940234903943235e+02
  4     27.0  3.3e-03  3.578576382011375e-05  2.357260736193871e+02
  4     28.5  4.1e-03  3.389110257297610e-05  2.978343374119025e+02
  4     30.0  5.1e-03  3.182435906958265e-05  3.959002505519322e+02
  4     31.5  6.2e-03  2.957615858023704e-05  5.631998281472445e+02
  4     33.0  7.6e-03  2.708621277104575e-05  8.887895591332986e+02
  4     34.5  9.3e-03  2.436854374213632e-05  1.622457109969971e+03
  4     36.0  1.1e-02  2.141827484651791e-05  3.697129114637215e+03
  4     37.5  1.4e-02  1.826107057972094e-05  1.195317579164094e+04
  4     39.0  1.7e-02  1.493391399391577e-05  7.022470256565866e+04
  4     40.5  2.0e-02  1.447502506750562e-05  1.000000000000000e+05
  5      4.5  4.6e-05  4.946588445095906e-05  5.368111120353677e+01
  5      6.0  4.8e-05  5.003681077390864e-05  5.119127382733126e+01
  5      7.5  1.2e-04  4.894135915816858e-05  5.583560157443944e+01
  5      9.0  2.1e-04  4.782858766601000e-05  6.097284422942913e+01
  5     10.5  3.2e-04  4.668376939703830e-05  6.679838118508151e+01
  5     12.0  4.2e-04  4.570861829723362e-05  7.226343904616172e+01
  5     13.5  5.4e-04  4.479701146715710e-05  7.784582369205745e+01
  5     15.0  7.3e-04  4.374493539491453e-05  8.496192862829173e+01
  5     16.5  1.1e-03  4.230125014233658e-05  9.620622629842066e+01
  5     18.0  1.7e-03  4.055591563216767e-05  1.127769842071881e+02
  5     19.5  2.4e-03  3.852429604006609e-05  1.377030849841982e+02
  5     21.0  3.3e-03  3.629834070471096e-05  1.752162256859080e+02
  5     22.5  4.2e-03  3.391083948518517e-05  2.341645932060380e+02
  5     24.0  5.5e-03  3.123611280647534e-05  3.402953600998425e+02
  5     25.5  7.0e-03  2.825571397360009e-05  5.587669431932839e+02
  5     27.0  9.0e-03  2.495984413288817e-05  1.105345343565272e+03
  5     28.5  1.1e-02  2.134298962385090e-05  2.965121156064347e+03
  5     30.0  1.4e-02  1.743862256730856e-05  1.355813682493791e+04
  5     31.5  1.8e-02  1.406963200782025e-05  1.000000000000000e+05
